"uuid","match_id","puuid","win_label","champion_name","team_position","side","patch","team_first_blood","enemy_first_blood","first_blood_advantage","team_first_dragon","enemy_first_dragon","first_dragon_advantage","team_first_grub","enemy_first_grub","first_grub_advantage","team_first_herald","enemy_first_herald","first_herald_advantage","team_first_tower","enemy_first_tower","first_tower_advantage"
"NA1_5546519480_0Z93NuYbMsjB8V1zq7s5FoLo3solMsWj7CO6Uj4yo13YEVBrp59ktIpb0a3SBvwPKQ9EvGpRfMQB3w","NA1_5546519480","0Z93NuYbMsjB8V1zq7s5FoLo3solMsWj7CO6Uj4yo13YEVBrp59ktIpb0a3SBvwPKQ9EvGpRfMQB3w",1,"Seraphine","BOTTOM","red","16.8.766.8562",0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5546506867_0Z93NuYbMsjB8V1zq7s5FoLo3solMsWj7CO6Uj4yo13YEVBrp59ktIpb0a3SBvwPKQ9EvGpRfMQB3w","NA1_5546506867","0Z93NuYbMsjB8V1zq7s5FoLo3solMsWj7CO6Uj4yo13YEVBrp59ktIpb0a3SBvwPKQ9EvGpRfMQB3w",0,"Lux","BOTTOM","red","16.8.766.8562",0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5546491732_0Z93NuYbMsjB8V1zq7s5FoLo3solMsWj7CO6Uj4yo13YEVBrp59ktIpb0a3SBvwPKQ9EvGpRfMQB3w","NA1_5546491732","0Z93NuYbMsjB8V1zq7s5FoLo3solMsWj7CO6Uj4yo13YEVBrp59ktIpb0a3SBvwPKQ9EvGpRfMQB3w",1,"Lux","BOTTOM","blue","16.8.766.8562",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5542993482_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5542993482","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",1,"Swain","BOTTOM","blue","16.8.764.3737",1,0,1,0,1,-1,1,0,1,0,1,-1,0,1,-1
"NA1_5542963420_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5542963420","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Swain","BOTTOM","red","16.8.764.3737",0,1,-1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5542933170_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5542933170","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Swain","BOTTOM","red","16.8.764.3737",1,0,1,0,1,-1,1,0,1,0,1,-1,1,0,1
"NA1_5541816943_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5541816943","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",1,"Swain","TOP","blue","16.8.764.3737",0,1,-1,1,0,1,0,1,-1,0,0,0,1,0,1
"NA1_5541786002_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5541786002","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Swain","BOTTOM","red","16.8.764.3737",0,1,-1,0,1,-1,1,0,1,0,1,-1,0,1,-1
"NA1_5541765008_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5541765008","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Swain","UTILITY","red","16.8.764.3737",1,0,1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5541724926_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5541724926","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Swain","MIDDLE","red","16.8.764.3737",1,0,1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5541574089_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5541574089","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",1,"Swain","BOTTOM","blue","16.8.764.3737",0,1,-1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5541528148_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5541528148","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Swain","BOTTOM","blue","16.8.764.3737",0,1,-1,1,0,1,1,0,1,1,0,1,0,1,-1
"NA1_5541498991_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5541498991","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Swain","BOTTOM","red","16.8.764.3737",1,0,1,0,1,-1,1,0,1,0,1,-1,1,0,1
"NA1_5541470483_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5541470483","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Swain","BOTTOM","red","16.8.764.3737",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5541443039_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5541443039","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Malphite","TOP","red","16.8.764.3737",0,1,-1,0,1,-1,1,0,1,0,0,0,0,1,-1
"NA1_5541393647_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5541393647","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",1,"Swain","BOTTOM","red","16.8.764.3737",0,1,-1,0,1,-1,0,1,-1,1,0,1,1,0,1
"NA1_5541380810_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5541380810","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Swain","BOTTOM","blue","16.8.764.3737",0,1,-1,0,1,-1,0,1,-1,1,0,1,0,1,-1
"NA1_5540933721_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5540933721","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",1,"Swain","BOTTOM","red","16.8.764.3737",0,1,-1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5540901430_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5540901430","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Swain","BOTTOM","blue","16.8.764.3737",0,1,-1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5540870762_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5540870762","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",0,"Swain","BOTTOM","red","16.8.764.3737",0,1,-1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5540240235_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5540240235","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",1,"Swain","BOTTOM","blue","16.7.760.9485",1,0,1,1,0,1,0,1,-1,1,0,1,1,0,1
"NA1_5540195490_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5540195490","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",1,"Swain","BOTTOM","blue","16.7.760.9485",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5540162707_Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw","NA1_5540162707","Pib7TGoh_Z2UL5d0jUMbsCKBrR-JEmFnX6mm1WUGy1VER4fKr_C7D1VRpn4oAExjb7Da4fPUNxthIw",1,"Swain","BOTTOM","red","16.7.760.9485",1,0,1,1,0,1,1,0,1,0,1,-1,1,0,1
"NA1_5550578448_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5550578448","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Katarina","MIDDLE","red","16.9.771.8383",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5550397587_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5550397587","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Lucian","BOTTOM","red","16.9.771.8383",1,0,1,0,1,-1,1,0,1,0,1,-1,0,1,-1
"NA1_5550375744_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5550375744","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Ezreal","BOTTOM","blue","16.9.771.8383",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5550351428_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5550351428","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Zeri","BOTTOM","red","16.9.771.8383",0,1,-1,1,0,1,0,1,-1,0,1,-1,1,0,1
"NA1_5550117111_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5550117111","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Ezreal","BOTTOM","red","16.9.771.8383",1,0,1,1,0,1,0,1,-1,0,0,0,1,0,1
"NA1_5550094907_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5550094907","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Jayce","TOP","red","16.9.771.8383",1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
"NA1_5549965830_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5549965830","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Ezreal","MIDDLE","red","16.9.769.5709",1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
"NA1_5549954101_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5549954101","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",0,"Ezreal","BOTTOM","red","16.9.769.5709",1,0,1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5549937026_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5549937026","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Ezreal","BOTTOM","red","16.9.769.5709",0,1,-1,0,1,-1,1,0,1,0,1,-1,0,1,-1
"NA1_5549923293_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5549923293","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Zeri","BOTTOM","blue","16.9.769.5709",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5549908309_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5549908309","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Kaisa","MIDDLE","blue","16.9.769.5709",1,0,1,0,1,-1,1,0,1,0,1,-1,1,0,1
"NA1_5549900113_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5549900113","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",0,"Zeri","BOTTOM","red","16.9.769.5709",0,1,-1,0,0,0,0,1,-1,0,0,0,0,1,-1
"NA1_5549772479_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5549772479","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",0,"Nilah","BOTTOM","red","16.8.766.8562",1,0,1,1,0,1,0,1,-1,0,0,0,1,0,1
"NA1_5549760238_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5549760238","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Lucian","BOTTOM","red","16.8.766.8562",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5549181836_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5549181836","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Jayce","MIDDLE","red","16.8.766.8562",1,0,1,1,0,1,0,1,-1,1,0,1,1,0,1
"NA1_5549157378_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5549157378","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Irelia","MIDDLE","red","16.8.766.8562",0,1,-1,1,0,1,1,0,1,0,1,-1,0,1,-1
"NA1_5548922348_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5548922348","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",0,"MasterYi","JUNGLE","red","16.8.766.8562",0,1,-1,0,1,-1,0,1,-1,1,0,1,0,1,-1
"NA1_5548901793_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5548901793","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Lucian","BOTTOM","red","16.8.766.8562",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5548881973_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5548881973","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Katarina","BOTTOM","red","16.8.766.8562",0,1,-1,1,0,1,0,1,-1,0,0,0,1,0,1
"NA1_5548855743_7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg","NA1_5548855743","7Ikjx3CUAZMVu5S_nUuAMKsjEOA9aCoTb46VkH6sx9R7sNDrKL689IM9lygolHtMSz0tCt9tPhJUKg",1,"Xayah","BOTTOM","red","16.8.766.8562",1,0,1,0,1,-1,1,0,1,1,0,1,1,0,1
"NA1_5548827103_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5548827103","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",1,"RekSai","JUNGLE","blue","16.8.766.8562",1,0,1,0,1,-1,1,0,1,1,0,1,1,0,1
"NA1_5548804160_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5548804160","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",1,"RekSai","JUNGLE","blue","16.8.766.8562",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5548792844_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5548792844","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",1,"RekSai","JUNGLE","red","16.8.766.8562",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5548775749_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5548775749","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",0,"RekSai","JUNGLE","blue","16.8.766.8562",0,1,-1,0,1,-1,1,0,1,1,0,1,0,1,-1
"NA1_5547864526_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5547864526","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",1,"RekSai","JUNGLE","red","16.8.766.8562",1,0,1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5545783731_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5545783731","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",0,"Malphite","TOP","red","16.8.766.8562",0,1,-1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5545731543_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5545731543","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",1,"RekSai","JUNGLE","blue","16.8.766.8562",0,1,-1,1,0,1,0,1,-1,1,0,1,1,0,1
"NA1_5544384023_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5544384023","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",0,"RekSai","JUNGLE","red","16.8.766.8562",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"NA1_5544359097_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5544359097","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",0,"RekSai","JUNGLE","blue","16.8.766.8562",1,0,1,0,1,-1,1,0,1,0,1,-1,0,1,-1
"NA1_5544325753_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5544325753","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",1,"RekSai","JUNGLE","red","16.8.766.8562",1,0,1,1,0,1,1,0,1,0,1,-1,1,0,1
"NA1_5544161354_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5544161354","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",0,"Lissandra","MIDDLE","red","16.8.764.3737",0,1,-1,1,0,1,0,1,-1,0,1,-1,0,1,-1
"NA1_5544152573_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5544152573","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",1,"RekSai","JUNGLE","red","16.8.764.3737",0,1,-1,1,0,1,1,0,1,1,0,1,1,0,1
"NA1_5543907080_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5543907080","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",1,"RekSai","TOP","red","16.8.764.3737",1,0,1,1,0,1,0,1,-1,1,0,1,0,1,-1
"NA1_5543332868_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5543332868","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",1,"RekSai","JUNGLE","blue","16.8.764.3737",1,0,1,1,0,1,1,0,1,1,0,1,0,1,-1
"NA1_5543323770_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5543323770","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",0,"Malphite","TOP","red","16.8.764.3737",0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
"NA1_5541042169_LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ","NA1_5541042169","LsMY5fzJNCLlPZ2VGFD58rWOih89Z_woXO8ch0oPw9ArkrqT6yxnWk-pPSBAIwJ8nmbS4-Gz8QKpGQ",0,"RekSai","TOP","blue","16.8.764.3737",0,1,-1,0,1,-1,0,1,-1,1,0,1,0,1,-1
